property_type,region,area_m2,price_usd,lat,lon,state
apartment,Northeast,100.0,217811.89,-15.61667,-39.7,Bahia
apartment,Northeast,105.0,113898.77,-12.9903761,-38.4468721,Bahia
apartment,Northeast,107.0,132621.85,-12.9994819,-38.4560755,Bahia
apartment,Northeast,72.0,124820.57,-12.9994819,-38.4560755,Bahia
apartment,Northeast,143.0,227797.54,-12.9429024,-38.3982041,Bahia
apartment,Northeast,90.0,124820.57,-12.9994819,-38.4560755,Bahia
apartment,Northeast,98.0,171628.28,-12.9928931,-38.4665922,Bahia
apartment,Northeast,78.0,98296.19,-12.9994819,-38.4560755,Bahia
apartment,Northeast,164.0,296448.85,-13.000164,-38.489021,Bahia
apartment,Northeast,164.0,296448.85,-13.000164,-38.489021,Bahia
apartment,Northeast,112.0,110778.25,-12.992462,-38.444553,Bahia
apartment,Northeast,70.0,87374.39,-14.845166,-39.025691,Bahia
house,Northeast,242.0,405666.85,-16.58923,-39.095634,Bahia
apartment,Northeast,70.0,118579.54,-13.007857,-38.498463,Bahia
apartment,Northeast,98.0,106097.48,-13.003813,-38.528656,Bahia
apartment,Northeast,154.0,436871.99,-12.998506,-38.52309,Bahia
apartment,Northeast,78.0,74892.34,-14.828758,-40.797218,Bahia
apartment,Northeast,87.0,156025.71,-14.796621,-39.037969,Bahia
house,Northeast,160.0,173600.15,-12.9346259,-38.3314731,Bahia
apartment,Northeast,104.0,88378.25,-12.863804,-38.2770374,Bahia
apartment,Northeast,190.0,123260.31,-13.008737,-38.487831,Bahia
apartment,Northeast,250.0,378763.96,-12.9891996,-38.5236444,Bahia
apartment,Northeast,140.0,233571.11,-12.9858801,-38.460407,Bahia
apartment,Northeast,215.0,394545.79,-12.9891996,-38.5236444,Bahia
apartment,Northeast,143.0,206741.99,-12.9604584,-38.4053527,Bahia
house,Northeast,220.0,126254.65,-13.0447592787,-38.6910581589,Bahia
apartment,Northeast,175.0,505018.62,-12.9902375,-38.5245971,Bahia
apartment,Northeast,130.0,205163.81,-13.0091525,-38.5163816,Bahia
apartment,Northeast,91.0,190541.0,-12.9798238,-38.4573653,Bahia
apartment,Northeast,128.0,454516.76,-13.0095404,-38.5133791,Bahia
apartment,Northeast,85.0,142036.48,-13.0050327,-38.5199433,Bahia
apartment,Northeast,99.0,230414.74,-12.9930748,-38.5233928,Bahia
apartment,Northeast,195.0,331418.47,-12.9604584,-38.4053527,Bahia
apartment,Northeast,55.0,78909.15,-12.9053309,-38.4294106,Bahia
apartment,Northeast,62.0,88378.25,-12.9722361,-38.4242989,Bahia
house,Northeast,120.0,83643.7,-12.8993552,-38.31262,Bahia
apartment,Northeast,70.0,107657.74,-12.9808591,-38.4468721,Bahia
apartment,Northeast,110.0,171628.28,-12.9994819,-38.4560755,Bahia
apartment,Northeast,190.0,131061.59,-13.0087625,-38.4915625,Bahia
apartment,Northeast,54.0,98296.19,-12.992939,-38.473164,Bahia
apartment,Northeast,160.0,277725.76,-12.958966,-38.405651,Bahia
apartment,Northeast,80.0,117019.28,-12.974941,-38.440117,Bahia
apartment,Northeast,122.0,96735.94,-12.987904,-38.502075,Bahia
apartment,Northeast,80.0,117019.28,-12.974941,-38.440117,Bahia
apartment,Northeast,160.0,277725.76,-12.958966,-38.405651,Bahia
apartment,Northeast,54.0,98296.19,-12.992939,-38.473164,Bahia
apartment,Northeast,73.0,234038.56,-13.004092,-38.5047,Bahia
house,Northeast,120.0,106097.48,-12.852844,-38.32711,Bahia
apartment,Northeast,75.0,109217.99,-12.9808591,-38.4468721,Bahia
apartment,Northeast,90.0,130142.2,-12.971983,-38.435127,Bahia
apartment,Northeast,155.0,426109.46,-12.995359,-38.4727763,Bahia
apartment,Northeast,90.0,130142.2,-12.971983,-38.435127,Bahia
apartment,Northeast,138.0,280846.28,-14.860086,-40.827396,Bahia
house,Northeast,220.0,171628.28,-14.820078,-39.029449,Bahia
apartment,Northeast,89.0,131061.59,-12.990577,-38.510612,Bahia
house,Northeast,250.0,240279.59,-12.852844,-38.32711,Bahia
apartment,Northeast,56.0,78012.85,-12.971625,-38.486305,Bahia
apartment,Northeast,56.0,78012.85,-12.971625,-38.486305,Bahia
apartment,Northeast,82.0,156025.71,-12.987011,-38.439724,Bahia
apartment,Northeast,115.0,156025.71,-13.004092,-38.5047,Bahia
apartment,Northeast,230.0,249641.14,-13.002217,-38.516796,Bahia
apartment,Northeast,230.0,249641.14,-13.002217,-38.516796,Bahia
apartment,Northeast,75.0,84253.88,-12.987656,-38.482941,Bahia
apartment,Northeast,75.0,84253.88,-12.987656,-38.482941,Bahia
apartment,Northeast,54.0,75828.49,-13.009679,-38.486305,Bahia
apartment,Northeast,80.0,124820.57,-13.007857,-38.498463,Bahia
house,Northeast,110.0,81133.37,-12.8569121,-38.2849718,Bahia
apartment,Northeast,135.0,202833.42,-12.9994819,-38.4560755,Bahia
apartment,Northeast,53.0,99856.45,-12.993533,-38.526047,Bahia
apartment,Northeast,72.0,102976.97,-12.993305,-38.45739,Bahia
apartment,Northeast,53.0,99856.45,-12.993533,-38.526047,Bahia
apartment,Northeast,72.0,102976.97,-12.993305,-38.45739,Bahia
apartment,Northeast,150.0,227797.54,-14.865803,-40.822427,Bahia
apartment,Northeast,95.0,143543.65,-12.994513,-38.479004,Bahia
apartment,Northeast,85.0,104537.22,-12.852844,-38.32711,Bahia
apartment,Northeast,132.0,215315.48,-12.941992,-38.403465,Bahia
apartment,Northeast,211.0,374461.71,-13.004878,-38.532276,Bahia
apartment,Northeast,132.0,215315.48,-12.941992,-38.403465,Bahia
apartment,Northeast,95.0,143543.65,-12.994513,-38.479004,Bahia
apartment,Northeast,85.0,104537.22,-12.852844,-38.32711,Bahia
apartment,Northeast,184.0,436871.99,-13.009664,-38.486431,Bahia
apartment,Northeast,172.0,305810.39,-12.950598,-38.40873,Bahia
apartment,Northeast,184.0,436871.99,-13.009664,-38.486431,Bahia
apartment,Northeast,90.0,171628.28,-13.00525,-38.516327,Bahia
apartment,Northeast,90.0,171628.28,-13.00525,-38.516327,Bahia
apartment,Northeast,106.0,162266.74,-13.004092,-38.5047,Bahia
apartment,Northeast,106.0,162266.74,-13.004092,-38.5047,Bahia
apartment,Northeast,130.0,168507.77,-12.985207,-38.456074,Bahia
apartment,Northeast,235.0,299854.8,-12.9979705,-38.5200581,Bahia
apartment,Northeast,115.0,127941.08,-12.992462,-38.444553,Bahia
apartment,Northeast,115.0,127941.08,-12.992462,-38.444553,Bahia
apartment,Northeast,230.0,265243.71,-12.998506,-38.52309,Bahia
house,Northeast,151.0,94690.99,-14.814151,-39.035904,Bahia
apartment,Northeast,107.0,137302.62,-14.74019,-39.064465,Bahia
apartment,Northeast,98.0,131061.59,-12.994164,-38.518372,Bahia
apartment,Northeast,132.0,109217.99,-12.998506,-38.52309,Bahia
apartment,Northeast,110.0,152905.19,-15.61667,-39.7,Bahia
house,Northeast,130.0,135723.75,-12.579738,-41.7007272,Bahia
apartment,Northeast,134.0,234038.56,-12.993305,-38.45739,Bahia
apartment,Northeast,95.0,246520.62,-13.000443,-38.45739,Bahia
apartment,Northeast,168.0,154465.45,-12.985579,-38.470348,Bahia
house,Northeast,250.0,156025.71,-12.852844,-38.32711,Bahia
apartment,Northeast,115.0,118579.54,-12.998506,-38.52309,Bahia
apartment,Northeast,70.0,98400.2,-12.98223,-38.43898,Bahia
apartment,Northeast,178.0,140423.14,-12.993305,-38.45739,Bahia
apartment,Northeast,117.0,176933.15,-12.991933,-38.465279,Bahia
apartment,Northeast,60.0,90494.91,-13.001169,-38.49419,Bahia
apartment,Northeast,58.0,113898.77,-12.985207,-38.456074,Bahia
house,Northeast,225.0,152905.19,-12.935073,-38.371223,Bahia
apartment,Northeast,134.0,280846.28,-12.992472,-38.52298,Bahia
house,Northeast,240.0,218435.99,-12.852844,-38.32711,Bahia
apartment,Northeast,95.0,246520.62,-13.000443,-38.45739,Bahia
apartment,Northeast,168.0,154465.45,-12.985579,-38.470348,Bahia
house,Northeast,250.0,156025.71,-12.852844,-38.32711,Bahia
apartment,Northeast,115.0,118579.54,-12.998506,-38.52309,Bahia
apartment,Northeast,70.0,98400.2,-12.98223,-38.43898,Bahia
apartment,Northeast,178.0,140423.14,-12.993305,-38.45739,Bahia
apartment,Northeast,77.0,109217.99,-12.992462,-38.444553,Bahia
apartment,Northeast,161.0,343256.56,-12.985207,-38.456074,Bahia
apartment,Northeast,77.0,109217.99,-12.992462,-38.444553,Bahia
apartment,Northeast,161.0,343256.56,-12.985207,-38.456074,Bahia
apartment,Northeast,70.0,118579.54,-12.852844,-38.32711,Bahia
apartment,Northeast,95.0,93615.42,-12.990577,-38.510612,Bahia
apartment,Northeast,87.0,101416.71,-13.000443,-38.45739,Bahia
apartment,Northeast,110.0,140423.14,-13.0093147,-38.5237408,Bahia
apartment,Northeast,170.0,296448.85,-12.985207,-38.456074,Bahia
apartment,Northeast,90.0,262123.19,-13.000443,-38.45739,Bahia
apartment,Northeast,170.0,296448.85,-12.985207,-38.456074,Bahia
apartment,Northeast,90.0,262123.19,-13.000443,-38.45739,Bahia
apartment,Northeast,194.0,452474.56,-12.998506,-38.52309,Bahia
apartment,Northeast,113.0,104537.22,-12.9903761,-38.4468721,Bahia
apartment,Northeast,194.0,452474.56,-12.998506,-38.52309,Bahia
apartment,Northeast,105.0,171628.28,-12.993889,-38.479481,Bahia
apartment,Northeast,99.0,258475.31,-12.992472,-38.52298,Bahia
apartment,Northeast,100.0,273625.41,-12.992472,-38.52298,Bahia
apartment,Northeast,69.0,93615.42,-13.001087,-38.4919634,Bahia
apartment,Northeast,80.0,146664.17,-13.000443,-38.45739,Bahia
apartment,Northeast,230.0,234038.56,-12.992472,-38.52298,Bahia
apartment,Northeast,76.0,118579.54,-12.974941,-38.440117,Bahia
apartment,Northeast,80.0,146664.17,-13.000443,-38.45739,Bahia
apartment,Northeast,230.0,234038.56,-12.992472,-38.52298,Bahia
apartment,Northeast,76.0,118579.54,-12.974941,-38.440117,Bahia
apartment,Northeast,125.0,105161.33,-12.9467146,-38.374547,Bahia
apartment,Northeast,119.0,202833.42,-12.9994819,-38.4560755,Bahia
apartment,Northeast,110.0,180989.82,-12.9994819,-38.4560755,Bahia
apartment,Northeast,85.0,93303.37,-13.0132556,-38.4839945,Bahia
apartment,Northeast,137.0,215315.48,-13.000443,-38.45739,Bahia
apartment,Northeast,68.0,93615.42,-12.992462,-38.444553,Bahia
apartment,Northeast,137.0,215315.48,-13.000443,-38.45739,Bahia
apartment,Northeast,120.0,180989.82,-12.985207,-38.456074,Bahia
apartment,Northeast,70.0,109217.99,-13.000443,-38.45739,Bahia
house,Northeast,97.0,99856.45,-12.852844,-38.32711,Bahia
apartment,Northeast,80.0,137302.62,-13.003813,-38.528656,Bahia
apartment,Northeast,70.0,109217.99,-13.000443,-38.45739,Bahia
house,Northeast,97.0,99856.45,-12.852844,-38.32711,Bahia
apartment,Northeast,83.0,140458.3,-12.9798238,-38.4573653,Bahia
apartment,Northeast,72.0,84253.88,-16.403285,-39.053897,Bahia
apartment,Northeast,155.0,360747.98,-12.964468,-38.417938,Bahia
apartment,Northeast,80.0,115459.02,-12.998506,-38.52309,Bahia
apartment,Northeast,89.0,152905.19,-13.000443,-38.45739,Bahia
apartment,Northeast,107.0,156025.71,-12.98223,-38.43898,Bahia
apartment,Northeast,89.0,152905.19,-13.000443,-38.45739,Bahia
apartment,Northeast,107.0,156025.71,-12.98223,-38.43898,Bahia
apartment,Northeast,58.0,84253.88,-14.770444,-39.061959,Bahia
apartment,Northeast,58.0,74892.34,-14.822861,-39.026809,Bahia
apartment,Northeast,105.0,106097.48,-13.0089806,-38.4958405,Bahia
apartment,Northeast,134.0,358235.03,-12.992472,-38.52298,Bahia
apartment,Northeast,134.0,358375.46,-12.992472,-38.52298,Bahia
apartment,Northeast,134.0,358375.46,-12.992472,-38.52298,Bahia
apartment,Northeast,134.0,356590.52,-12.992472,-38.52298,Bahia
apartment,Northeast,134.0,366451.35,-12.992472,-38.52298,Bahia
apartment,Northeast,125.0,248080.88,-12.993305,-38.45739,Bahia
apartment,Northeast,110.0,134182.11,-12.985207,-38.456074,Bahia
apartment,Northeast,80.0,112338.51,-12.971983,-38.435127,Bahia
apartment,Northeast,125.0,248080.88,-12.993305,-38.45739,Bahia
apartment,Northeast,110.0,134182.11,-12.985207,-38.456074,Bahia
apartment,Northeast,80.0,112338.51,-12.971983,-38.435127,Bahia
apartment,Northeast,59.0,85814.14,-12.973127,-38.434219,Bahia
apartment,Northeast,97.0,102976.97,-12.971983,-38.435127,Bahia
apartment,Northeast,97.0,102976.97,-12.971983,-38.435127,Bahia
apartment,Northeast,155.0,399425.82,-13.000164,-38.489021,Bahia
apartment,Northeast,155.0,399425.82,-13.000164,-38.489021,Bahia
apartment,Northeast,78.0,171628.28,-13.0051811,-38.5257172,Bahia
apartment,Northeast,151.0,312051.42,-12.991933,-38.465279,Bahia
apartment,Northeast,89.0,209074.45,-13.000443,-38.45739,Bahia
apartment,Northeast,151.0,312051.42,-12.991933,-38.465279,Bahia
apartment,Northeast,89.0,202833.42,-13.000443,-38.45739,Bahia
apartment,Northeast,89.0,209074.45,-13.000443,-38.45739,Bahia
apartment,Northeast,162.0,390064.28,-13.002217,-38.516796,Bahia
house,Northeast,180.0,102976.97,-12.968771,-38.42057,Bahia
apartment,Northeast,112.0,109217.99,-12.992462,-38.444553,Bahia
apartment,Northeast,230.0,274605.25,-12.998506,-38.52309,Bahia
apartment,Northeast,180.0,358859.13,-12.998506,-38.52309,Bahia
apartment,Northeast,230.0,274605.25,-12.998506,-38.52309,Bahia
apartment,Northeast,180.0,358859.13,-12.998506,-38.52309,Bahia
apartment,Northeast,54.0,88934.65,-13.004092,-38.5047,Bahia
house,Northeast,237.0,140423.14,-12.938156,-38.366131,Bahia
apartment,Northeast,90.0,221556.51,-13.007857,-38.498463,Bahia
apartment,Northeast,92.0,174748.79,-13.000443,-38.45739,Bahia
apartment,Northeast,243.0,421269.42,-12.941992,-38.403465,Bahia
apartment,Northeast,107.0,209074.45,-12.985207,-38.456074,Bahia
apartment,Northeast,90.0,221556.51,-13.007857,-38.498463,Bahia
apartment,Northeast,92.0,174748.79,-13.000443,-38.45739,Bahia
apartment,Northeast,243.0,421269.42,-12.941992,-38.403465,Bahia
apartment,Northeast,137.0,212194.96,-12.9994819,-38.4560755,Bahia
apartment,Northeast,180.0,196592.39,-14.861427,-40.816076,Bahia
apartment,Northeast,211.0,374461.71,-13.004878,-38.532276,Bahia
apartment,Northeast,142.0,262123.19,-12.950598,-38.40873,Bahia
apartment,Northeast,142.0,327653.99,-12.950598,-38.40873,Bahia
house,Northeast,210.0,279286.02,-12.852844,-38.32711,Bahia
apartment,Northeast,106.0,140423.14,-13.004878,-38.532276,Bahia
apartment,Northeast,118.0,152905.19,-12.991933,-38.465279,Bahia
apartment,Northeast,89.0,174748.79,-13.000443,-38.45739,Bahia
apartment,Northeast,82.0,112338.51,-12.978013,-38.443554,Bahia
apartment,Northeast,85.0,115459.02,-12.962178,-38.431129,Bahia
apartment,Northeast,118.0,152905.19,-12.991933,-38.465279,Bahia
apartment,Northeast,89.0,174748.79,-13.000443,-38.45739,Bahia
apartment,Northeast,82.0,112338.51,-12.978013,-38.443554,Bahia
apartment,Northeast,85.0,115459.02,-12.962178,-38.431129,Bahia
house,Northeast,226.0,309323.9,-12.952263011,-38.3848571777,Bahia
apartment,Northeast,70.0,205163.81,-12.9777531021,-38.4574270248,Bahia
apartment,Northeast,60.0,142036.48,-12.9591644,-38.4037775,Bahia
apartment,Northeast,61.0,113629.19,-12.9331769,-38.4559668,Bahia
apartment,Northeast,243.0,284072.97,-12.9930748,-38.5233928,Bahia
house,Northeast,160.0,198851.08,-12.9386281915,-38.3337450027,Bahia
house,Northeast,155.0,156240.13,-12.9303465569,-38.3671331406,Bahia
apartment,Northeast,211.0,362982.13,-12.9612586,-38.4089007,Bahia
apartment,Northeast,87.0,119941.92,-12.9985822,-38.4521996,Bahia
apartment,Northeast,55.0,104849.27,-12.958966,-38.405651,Bahia
apartment,Northeast,110.0,124820.57,-13.000443,-38.45739,Bahia
apartment,Northeast,77.0,81133.37,-12.70733,-38.323158,Bahia
house,Northeast,120.0,123098.28,-11.3679235,-41.5957397,Bahia
house,Northeast,150.0,119941.92,-12.8973699,-38.3033967,Bahia
apartment,Northeast,98.0,156025.71,-12.994513,-38.479004,Bahia
apartment,Northeast,98.0,156025.71,-12.994513,-38.479004,Bahia
apartment,Northeast,129.0,436871.99,-13.000164,-38.489021,Bahia
apartment,Northeast,104.0,124820.57,-12.9956751,-38.4838685,Bahia
apartment,Northeast,78.0,201273.16,-12.98223,-38.43898,Bahia
apartment,Northeast,129.0,436871.99,-13.000164,-38.489021,Bahia
apartment,Northeast,104.0,124820.57,-12.9956751,-38.4838685,Bahia
apartment,Northeast,78.0,201273.16,-12.98223,-38.43898,Bahia
apartment,Northeast,77.0,101003.72,-12.579738,-41.7007272,Bahia
apartment,Northeast,90.0,209074.45,-13.000443,-38.45739,Bahia
apartment,Northeast,90.0,212194.96,-13.000443,-38.45739,Bahia
apartment,Northeast,90.0,209074.45,-13.000443,-38.45739,Bahia
apartment,Northeast,69.0,85814.14,-14.827805,-39.027649,Bahia
apartment,Northeast,117.0,120139.79,-12.9975668,-38.5167332,Bahia
apartment,Northeast,108.0,133181.05,-12.852844,-38.32711,Bahia
apartment,Northeast,108.0,133181.05,-12.852844,-38.32711,Bahia
apartment,Northeast,62.0,77638.39,-12.852844,-38.32711,Bahia
house,Northeast,140.0,131061.59,-12.938337,-38.362667,Bahia
apartment,Northeast,215.0,405666.85,-12.996323,-38.481049,Bahia
apartment,Northeast,195.0,358859.13,-12.950598,-38.40873,Bahia
apartment,Northeast,91.0,171628.28,-12.992462,-38.444553,Bahia
apartment,Northeast,85.0,84253.88,-13.004092,-38.5047,Bahia
apartment,Northeast,143.0,252761.65,-12.941992,-38.403465,Bahia
apartment,Northeast,150.0,230918.05,-12.985207,-38.456074,Bahia
apartment,Northeast,150.0,230918.05,-12.985207,-38.456074,Bahia
apartment,Northeast,143.0,252761.65,-12.941992,-38.403465,Bahia
apartment,Northeast,57.0,107033.63,-14.827805,-39.027649,Bahia
apartment,Northeast,159.0,131061.59,-14.827805,-39.027649,Bahia
apartment,Northeast,155.0,271484.74,-12.993305,-38.45739,Bahia
apartment,Northeast,81.0,102976.97,-12.852844,-38.32711,Bahia
apartment,Northeast,166.0,374461.71,-12.941992,-38.403465,Bahia
apartment,Northeast,112.0,199712.91,-12.941992,-38.403465,Bahia
apartment,Northeast,116.0,140423.14,-13.000443,-38.45739,Bahia
apartment,Northeast,95.0,124820.57,-12.991933,-38.465279,Bahia
apartment,Northeast,81.0,102976.97,-12.852844,-38.32711,Bahia
apartment,Northeast,166.0,374461.71,-12.941992,-38.403465,Bahia
apartment,Northeast,112.0,199712.91,-12.941992,-38.403465,Bahia
apartment,Northeast,142.0,277725.76,-12.941992,-38.403465,Bahia
apartment,Northeast,77.0,145728.01,-12.991933,-38.465279,Bahia
apartment,Northeast,112.0,249641.14,-12.950598,-38.40873,Bahia
apartment,Northeast,90.0,131061.59,-13.000443,-38.45739,Bahia
apartment,Northeast,90.0,131061.59,-13.000443,-38.45739,Bahia
apartment,Northeast,160.0,234038.56,-13.000443,-38.45739,Bahia
apartment,Northeast,128.0,187230.85,-12.9872647,-38.4630607,Bahia
apartment,Northeast,160.0,234038.56,-13.000443,-38.45739,Bahia
apartment,Northeast,128.0,187230.85,-12.9872647,-38.4630607,Bahia
apartment,Northeast,90.0,159146.22,-12.9915054,-38.4776984,Bahia
apartment,Northeast,105.0,227797.54,-13.000164,-38.489021,Bahia
apartment,Northeast,195.0,374461.71,-12.950598,-38.40873,Bahia
apartment,Northeast,89.0,179248.89,-13.000443,-38.45739,Bahia
apartment,Northeast,63.0,88934.65,-12.974941,-38.440117,Bahia
apartment,Northeast,54.0,84253.88,-12.936793,-38.400051,Bahia
apartment,Northeast,83.0,132621.85,-12.936793,-38.400051,Bahia
apartment,Northeast,113.0,179429.56,-12.936793,-38.400051,Bahia
apartment,Northeast,63.0,88934.65,-12.974941,-38.440117,Bahia
house,Northeast,196.0,186225.61,-12.579738,-41.7007272,Bahia
apartment,Northeast,103.0,146664.17,-13.0069458,-38.5186992,Bahia
apartment,Northeast,103.0,146664.17,-13.0069458,-38.5186992,Bahia
apartment,Northeast,217.0,397702.16,-12.9891996,-38.5236444,Bahia
house,Northeast,198.0,199712.91,-12.852844,-38.32711,Bahia
house,Northeast,252.0,218435.99,-12.852844,-38.32711,Bahia
house,Northeast,220.0,237159.08,-12.852844,-38.32711,Bahia
apartment,Northeast,67.0,82069.52,-12.852844,-38.32711,Bahia
house,Northeast,165.0,230918.05,-12.852844,-38.32711,Bahia
house,Northeast,135.0,120139.79,-12.852844,-38.32711,Bahia
house,Northeast,240.0,202833.42,-12.852844,-38.32711,Bahia
house,Northeast,250.0,201273.16,-12.852844,-38.32711,Bahia
apartment,Northeast,75.0,96735.94,-12.852844,-38.32711,Bahia
house,Northeast,224.0,277725.76,-12.826232,-38.265358,Bahia
house,Northeast,180.0,202833.42,-12.852844,-38.32711,Bahia
house,Northeast,104.0,151344.94,-12.826232,-38.265358,Bahia
house,Northeast,243.0,249641.14,-12.852844,-38.32711,Bahia
house,Northeast,240.0,312051.42,-12.826232,-38.265358,Bahia
